validTime,station,runtime,M_0,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,obs
2021-07-13 12:00:00,3,2021-07-12 12:00:00,291.67,290.931,287.771,290.107,290.556,291.535,291.879,289.901,289.243,293.332,292.85
2021-07-14 12:00:00,1,2021-07-13 12:00:00,291.048,289.2,293.064,290.623,288.79,289.408,289.715,290.154,292.328,290.514,290.95
2021-07-14 12:00:00,2,2021-07-13 12:00:00,290.858,289.088,292.947,290.348,293.59,289.098,291.415,292.107,288.322,292.055,289.59
2021-07-14 12:00:00,3,2021-07-13 12:00:00,292.863,293.036,294.548,292.597,292.541,290.758,295.692,290.781,292.692,291.831,292.2
2021-07-15 12:00:00,1,2021-07-14 12:00:00,288.759,287.689,289.293,289.853,289.456,289.445,287.033,290.144,288.031,288.844,287.92
2021-07-15 12:00:00,2,2021-07-14 12:00:00,288.427,291.165,289.933,291.312,291.641,290.282,291.248,289.9,292.582,290.495,290.34
2021-07-15 12:00:00,3,2021-07-14 12:00:00,289.276,289.44,288.364,290.556,290.431,292.48,288.728,289.991,293.989,291.109,289.7
2021-07-16 12:00:00,1,2021-07-15 12:00:00,287.523,287.063,286.495,287.437,286.979,287.263,287.867,286.984,286.308,286.417,287.38
2021-07-16 12:00:00,2,2021-07-15 12:00:00,286.486,286.59,287.355,286.538,286.727,286.32,288.489,287.296,286.749,287.433,286.34
2021-07-16 12:00:00,3,2021-07-15 12:00:00,286.591,289.593,289.043,287.544,287.758,289.622,290.139,287.134,288.385,290.832,288.3
2021-07-17 12:00:00,1,2021-07-16 12:00:00,288.339,289.858,289.874,289.181,286.636,289.227,287.271,288.328,288.955,289.495,286.88
2021-07-17 12:00:00,2,2021-07-16 12:00:00,289.334,290.326,286.615,288.204,288.414,288.633,287.98,286.738,288.562,287.867,288.31
2021-07-17 12:00:00,3,2021-07-16 12:00:00,287.107,287.708,288.375,287.263,289.474,290.427,289.026,287.657,286.318,288.129,288.72
2021-07-18 12:00:00,1,2021-07-17 12:00:00,289.073,288.561,288.713,289.586,289.361,287.738,289.955,289.509,290.684,288.24,289.43
2021-07-18 12:00:00,2,2021-07-17 12:00:00,290.888,290.699,289.823,289.831,289.995,291.307,292.546,291.537,291.688,288.911,288.68
2021-07-18 12:00:00,3,2021-07-17 12:00:00,289.729,287.831,289.324,291.776,287.898,290.049,290.406,291.227,290.671,289.579,290.6
2021-07-19 12:00:00,1,2021-07-18 12:00:00,287.778,286.274,286.577,284.745,286.589,286.882,283.363,287.651,287.129,285.67,283.81
2021-07-19 12:00:00,2,2021-07-18 12:00:00,285.941,287.927,288.705,286.954,287.477,289.816,286.913,286.97,286.124,288.353,287.4
2021-07-19 12:00:00,3,2021-07-18 12:00:00,284.024,284.707,282.77,284.449,286.631,284.007,282.622,286.577,285.578,286.477,284.55
2021-07-20 12:00:00,1,2021-07-19 12:00:00,286.26,287.221,285.001,286.828,286.389,286.015,285.747,286.127,285.982,285.031,284.72
2021-07-20 12:00:00,2,2021-07-19 12:00:00,284.94,286.725,286.253,286.898,285.696,284.967,285.24,285.146,285.619,287.074,284.18
2021-07-20 12:00:00,3,2021-07-19 12:00:00,284.539,284.433,280.556,286.23,284.603,285.554,286.106,287.594,286.253,284.459,284.74
2021-07-21 12:00:00,1,2021-07-20 12:00:00,287.134,288.132,288.658,287.426,289.944,288.607,289.014,290.424,290.59,287.548,288.36
2021-07-21 12:00:00,2,2021-07-20 12:00:00,286.071,285.953,286.119,284.593,287.04,285.601,287.2,286.088,287.986,285.525,285.57
2021-07-21 12:00:00,3,2021-07-20 12:00:00,286.097,287.545,287.569,286.597,287.649,286.966,288.232,288.655,286.593,288.068,286.01
2021-07-22 12:00:00,1,2021-07-21 12:00:00,284.83,286.336,284.222,283.566,284.042,285.024,283.899,285.339,286.059,284.039,285.68
2021-07-22 12:00:00,2,2021-07-21 12:00:00,289.158,286.262,286.815,284.917,286.117,286.223,286.577,285.605,287.684,287.883,284.99
2021-07-22 12:00:00,3,2021-07-21 12:00:00,284.099,284.35,285.263,283.908,284.243,284.331,284.296,282.639,285.826,282.906,285.11
2021-07-23 12:00:00,1,2021-07-22 12:00:00,287.287,287.076,287.394,286.783,289.399,288.25,286.35,288.171,287.585,287.876,287.16
2021-07-23 12:00:00,2,2021-07-22 12:00:00,285.723,285.05,284.545,287.096,287.156,287.155,288.016,287.167,288.077,285.395,285.51
2021-07-23 12:00:00,3,2021-07-22 12:00:00,284.04,285.213,286.438,286.31,285.328,288.857,285.248,289.217,287.83,283.553,286.62
2021-07-24 12:00:00,1,2021-07-23 12:00:00,288.596,287.948,289.87,290.358,287.792,288.03,288.397,289.142,288.426,290.066,289.68
2021-07-24 12:00:00,2,2021-07-23 12:00:00,288.057,289.632,289.989,291.201,288.474,290.302,289.8,291.619,288.16,288.547,289.02
2021-07-24 12:00:00,3,2021-07-23 12:00:00,289.134,288.26,289.351,289.742,288.841,288.282,287.684,288.587,288.56,286.897,288.86
2021-07-25 12:00:00,1,2021-07-24 12:00:00,290.481,288.983,289.229,288.518,290.495,290.064,289.616,288.442,287.594,290.631,290.3
2021-07-25 12:00:00,2,2021-07-24 12:00:00,290.636,289.54,292.952,291.692,289.947,288.341,291.603,289.347,291.045,290.016,287.36
2021-07-25 12:00:00,3,2021-07-24 12:00:00,288.304,292.313,292.784,288.774,292.528,287.945,292.421,290.373,290.878,291.149,290.99
2021-07-26 12:00:00,1,2021-07-25 12:00:00,290.506,292.023,292.478,287.138,288.681,291.02,287.438,289.747,289.903,289.722,289.52
2021-07-26 12:00:00,2,2021-07-25 12:00:00,288.263,290.08,290.13,291.473,289.655,290.473,289.358,289.303,288.722,289.932,289.53
2021-07-26 12:00:00,3,2021-07-25 12:00:00,287.218,290.399,289.004,293.547,290.088,290.432,290.1,289.015,289.78,290.173,289.54
2021-07-27 12:00:00,1,2021-07-26 12:00:00,290.726,287.734,290.813,289.33,287.309,289.01,288.436,291.268,288.099,290.205,289.15
2021-07-27 12:00:00,2,2021-07-26 12:00:00,292.997,289.041,289.202,290.156,287.516,290.541,289.7,290.692,288.703,290.97,289.28
2021-07-27 12:00:00,3,2021-07-26 12:00:00,289.223,290.246,286.86,290.317,289.59,288.926,287.119,288.358,289.27,288.895,289.79
2021-07-28 12:00:00,1,2021-07-27 12:00:00,288.397,289.046,288.32,288.825,290.058,290.087,288.791,290.545,288.957,288.547,289.08
2021-07-28 12:00:00,2,2021-07-27 12:00:00,288.098,289.644,287.805,287.799,288.493,286.991,288.663,287.982,287.461,291.004,287.48
2021-07-28 12:00:00,3,2021-07-27 12:00:00,287.216,287.29,288.169,289.204,286.213,286.817,288.15,286.469,287.728,287.854,288.48
2021-07-29 12:00:00,1,2021-07-28 12:00:00,286.094,284.237,286.783,283.574,284.042,286.388,284.893,283.64,285.421,285.361,285.2
2021-07-29 12:00:00,2,2021-07-28 12:00:00,284.136,283.128,282.757,284.833,283.208,282.15,284.261,286.16,282.042,281.63,282.46
2021-07-29 12:00:00,3,2021-07-28 12:00:00,283.7,284.068,283.3,285.005,284.575,284.515,284.237,285.341,286.325,281.919,285.31
2021-07-30 12:00:00,1,2021-07-29 12:00:00,286.859,287.77,287.916,285.743,286.349,289.268,286.692,287.664,287.488,286.737,287.35
2021-07-30 12:00:00,2,2021-07-29 12:00:00,286.386,285.823,287.645,286.708,286.149,288.518,288.398,287.086,288.417,286.51,286.87
2021-07-30 12:00:00,3,2021-07-29 12:00:00,285.303,287.5,286.113,287.644,284.648,288.014,287.387,287.428,287.271,286.459,287.34
2021-07-31 12:00:00,1,2021-07-30 12:00:00,288.284,286.533,288.147,287.449,286.702,286.029,287.348,288.038,286.829,287.546,288.17
2021-07-31 12:00:00,2,2021-07-30 12:00:00,290.135,288.249,286.996,287.033,288.039,287.09,286.099,288.152,287.926,288.742,287.97
2021-07-31 12:00:00,3,2021-07-30 12:00:00,286.431,288.955,287.974,289.62,288.687,289.024,287.31,289.189,287.664,287.565,288.26
2021-08-01 12:00:00,1,2021-07-31 12:00:00,287.28,286.055,286.035,287.014,286.009,286.381,287.431,286.794,286.76,284.153,286.58
2021-08-01 12:00:00,2,2021-07-31 12:00:00,287.038,289.168,288.989,288.857,288.713,287.147,289.623,290.386,287.82,289.988,288.27
2021-08-01 12:00:00,3,2021-07-31 12:00:00,286.237,287.939,286.426,285.949,285.573,286.83,287.721,288.543,287.298,286.85,286.37
2021-08-02 12:00:00,1,2021-08-01 12:00:00,284.729,284.822,285.059,283.85,283.916,285.032,286.15,282.973,281.747,284.106,283.39
2021-08-02 12:00:00,2,2021-08-01 12:00:00,283.233,283.746,283.539,283.563,284.438,283.54,284.211,282.325,280.495,282.436,283.41
2021-08-02 12:00:00,3,2021-08-01 12:00:00,285.827,283.552,285.549,284.678,283.667,281.64,286.095,286.435,280.768,285.982,284.77
2021-08-03 12:00:00,1,2021-08-02 12:00:00,284.15,284.796,284.734,285.725,283.973,284.552,284.694,283.585,286.248,283.097,283.98
2021-08-03 12:00:00,2,2021-08-02 12:00:00,284.577,282.888,285.418,280.898,284.475,284.476,283.87,283.934,284.361,284.497,285.98
2021-08-03 12:00:00,3,2021-08-02 12:00:00,284.08,285.812,282.367,284.151,284.299,285.875,288.761,282.258,282.955,284.8,283.66
2021-08-04 12:00:00,1,2021-08-03 12:00:00,285.2,287.064,285.061,282.219,286.604,284.828,284.587,285.551,283.041,284.753,286.2
2021-08-04 12:00:00,2,2021-08-03 12:00:00,284.901,283.826,286.919,283.483,289.641,283.77,283.91,282.698,284.509,286.9,284.52
2021-08-04 12:00:00,3,2021-08-03 12:00:00,285.382,288.7,289.149,284.615,285.812,285.692,285.269,284.292,285.264,284.225,285.88
2021-08-05 12:00:00,1,2021-08-04 12:00:00,285.916,287.346,291.133,289.092,285.9,288.533,286.643,285.032,288.821,289.823,289.2
2021-08-05 12:00:00,2,2021-08-04 12:00:00,288.21,287.245,287.029,289.706,287.935,288.751,288.099,286.311,288.224,290.074,286.67
2021-08-05 12:00:00,3,2021-08-04 12:00:00,287.191,288.27,289.719,290.269,292.469,289.36,289.539,289.356,288.83,289.351,287.44
2021-08-06 12:00:00,1,2021-08-05 12:00:00,289.004,287.222,288.728,287.676,288.126,289.346,286.993,288.108,287.502,287.322,288.62
2021-08-06 12:00:00,2,2021-08-05 12:00:00,287.985,287.992,288.177,288.77,285.983,289.718,288.86,290.672,288.72,288.446,289.59
2021-08-06 12:00:00,3,2021-08-05 12:00:00,290.103,293.093,289.935,289.163,289.847,288.5,288.728,286.841,287.369,288.974,290.34
2021-08-07 12:00:00,1,2021-08-06 12:00:00,286.893,289.233,289.86,288.573,287.765,289.82,287.989,289.061,287.602,287.159,288.54
2021-08-07 12:00:00,2,2021-08-06 12:00:00,287.183,287.356,289.925,288.293,286.62,286.447,287.515,288.47,287.882,286.892,285.5
2021-08-07 12:00:00,3,2021-08-06 12:00:00,286.288,286.472,286.801,286.966,286.396,289.247,286.461,286.234,287.79,285.412,287.3
2021-08-08 12:00:00,1,2021-08-07 12:00:00,286.982,286.316,285.147,286.717,286.807,286.576,287.579,286.415,287.607,286.006,285.24
2021-08-08 12:00:00,2,2021-08-07 12:00:00,285.635,286.162,287.242,283.753,286.664,284.225,288.848,285.52,287.831,287.407,285.87
2021-08-08 12:00:00,3,2021-08-07 12:00:00,285.055,288.258,288.736,287.165,287.886,285.765,287.158,284.943,289.227,290.311,286.87
2021-08-09 12:00:00,1,2021-08-08 12:00:00,286.018,286.541,285.256,288.379,286.104,285.924,287.016,287.126,288.35,285.418,286.47
2021-08-09 12:00:00,2,2021-08-08 12:00:00,285.35,286.538,284.332,287.771,285.583,287.275,287.261,286.924,286.904,286.54,286.05
2021-08-09 12:00:00,3,2021-08-08 12:00:00,284.566,286.177,289.073,287.343,286.506,286.122,285.576,287.35,287.298,286.201,286.76
2021-08-10 12:00:00,1,2021-08-09 12:00:00,287.721,286.814,285.907,285.117,287.303,286.69,288.221,286.656,288.0,286.128,287.64
2021-08-10 12:00:00,2,2021-08-09 12:00:00,288.55,289.564,286.664,290.272,288.588,288.554,289.178,288.392,288.256,284.737,286.8
2021-08-10 12:00:00,3,2021-08-09 12:00:00,286.505,287.108,286.938,289.068,290.202,288.26,291.135,289.523,289.464,289.767,287.28
2021-08-11 12:00:00,1,2021-08-10 12:00:00,288.865,289.922,288.195,287.259,287.838,288.882,289.606,290.749,290.957,290.303,289.43
2021-08-11 12:00:00,2,2021-08-10 12:00:00,286.983,288.36,287.578,284.969,287.425,286.25,287.552,286.793,287.904,287.938,286.33
2021-08-11 12:00:00,3,2021-08-10 12:00:00,286.795,286.081,286.787,287.017,286.301,288.19,286.618,289.197,288.168,289.129,288.06
2021-08-12 12:00:00,1,2021-08-11 12:00:00,286.359,289.015,289.096,288.375,288.289,288.534,287.599,291.23,289.587,288.163,287.63
2021-08-12 12:00:00,2,2021-08-11 12:00:00,286.956,289.468,288.097,284.996,286.837,288.316,288.406,286.476,288.188,286.975,287.87
2021-08-12 12:00:00,3,2021-08-11 12:00:00,287.103,287.797,288.71,287.569,288.998,288.125,287.184,286.436,289.604,285.968,288.45
2021-08-13 12:00:00,1,2021-08-12 12:00:00,286.915,287.161,287.982,287.777,289.002,287.708,288.312,287.96,288.686,289.609,287.94
2021-08-13 12:00:00,2,2021-08-12 12:00:00,288.204,287.365,288.18,285.835,286.052,288.706,288.617,285.977,286.308,287.382,285.47
2021-08-13 12:00:00,3,2021-08-12 12:00:00,289.305,290.068,289.486,285.854,289.028,288.423,288.746,289.433,288.273,287.615,288.48
2021-08-14 12:00:00,1,2021-08-13 12:00:00,288.482,288.631,288.379,288.344,286.39,288.796,287.5,288.2,287.994,287.64,286.98
2021-08-14 12:00:00,2,2021-08-13 12:00:00,287.463,288.618,287.201,286.594,289.146,286.536,286.598,288.779,288.005,288.042,288.2
2021-08-14 12:00:00,3,2021-08-13 12:00:00,286.829,286.216,288.546,287.193,288.211,287.351,286.991,287.682,286.053,287.162,287.91
2021-08-15 12:00:00,1,2021-08-14 12:00:00,287.558,287.654,287.335,288.617,289.048,287.863,287.669,287.656,289.111,287.543,288.6
2021-08-15 12:00:00,2,2021-08-14 12:00:00,287.918,287.98,286.632,289.845,288.449,286.399,286.592,288.441,288.208,287.284,289.79
2021-08-15 12:00:00,3,2021-08-14 12:00:00,287.951,290.342,289.218,288.308,288.58,287.968,289.188,289.04,287.461,287.963,289.46
2021-08-16 12:00:00,1,2021-08-15 12:00:00,284.487,282.489,284.15,283.818,283.686,282.382,283.63,284.428,283.933,282.474,280.54
2021-08-16 12:00:00,2,2021-08-15 12:00:00,287.364,282.765,287.641,284.245,285.122,285.857,286.336,280.998,285.633,284.744,286.46
2021-08-16 12:00:00,3,2021-08-15 12:00:00,284.768,283.691,283.334,284.087,284.514,284.019,286.039,282.377,286.007,287.432,284.35
2021-08-17 12:00:00,1,2021-08-16 12:00:00,288.004,285.675,286.745,284.919,286.907,285.034,285.796,284.663,286.878,283.32,286.84
2021-08-17 12:00:00,2,2021-08-16 12:00:00,286.266,285.664,285.376,284.728,284.707,283.192,287.133,284.238,284.761,286.733,286.85
2021-08-17 12:00:00,3,2021-08-16 12:00:00,283.947,284.704,284.514,282.768,286.843,283.965,283.605,282.429,286.098,282.826,284.72
2021-08-18 12:00:00,1,2021-08-17 12:00:00,287.788,287.682,288.02,287.156,287.325,286.935,287.267,288.163,288.748,286.034,287.58
2021-08-18 12:00:00,2,2021-08-17 12:00:00,289.893,287.367,286.497,288.16,288.66,288.267,286.868,286.767,287.734,287.038,288.39
2021-08-18 12:00:00,3,2021-08-17 12:00:00,286.713,286.412,289.134,287.123,289.214,286.455,288.324,287.39,287.143,288.769,286.41
2021-08-19 12:00:00,1,2021-08-18 12:00:00,287.28,287.676,284.095,287.513,287.553,289.977,287.857,289.81,289.04,288.499,288.03
2021-08-19 12:00:00,2,2021-08-18 12:00:00,289.695,287.322,285.511,289.678,286.748,288.453,287.509,289.35,287.714,286.648,288.87
2021-08-19 12:00:00,3,2021-08-18 12:00:00,288.152,288.291,287.818,288.587,287.607,287.86,288.534,288.549,288.781,288.94,287.93
2021-08-20 12:00:00,1,2021-08-19 12:00:00,287.313,288.656,287.985,288.474,289.804,288.542,288.476,289.701,288.562,288.544,290.39
2021-08-20 12:00:00,2,2021-08-19 12:00:00,291.689,289.568,289.53,290.901,290.236,289.994,287.8,286.885,289.829,286.83,288.32
2021-08-20 12:00:00,3,2021-08-19 12:00:00,288.399,288.993,288.856,288.062,288.548,290.66,288.442,290.285,288.22,287.666,290.59
2021-08-21 12:00:00,1,2021-08-20 12:00:00,288.296,289.459,288.048,286.345,289.009,286.501,291.328,290.667,288.897,289.769,289.25
2021-08-21 12:00:00,2,2021-08-20 12:00:00,288.492,290.25,288.704,288.965,287.935,288.782,289.244,287.727,286.876,289.858,289.94
2021-08-21 12:00:00,3,2021-08-20 12:00:00,288.992,288.037,287.422,289.416,287.363,286.527,290.066,288.424,285.901,286.942,287.63
2021-08-22 12:00:00,1,2021-08-21 12:00:00,288.429,288.846,290.115,289.323,289.331,287.33,288.465,288.095,289.57,288.746,290.19
2021-08-22 12:00:00,2,2021-08-21 12:00:00,289.32,289.372,289.173,290.163,288.667,290.211,290.218,291.014,290.712,290.763,289.34
2021-08-22 12:00:00,3,2021-08-21 12:00:00,290.924,289.422,291.598,287.91,288.912,291.112,288.112,287.878,288.311,290.01,290.35
2021-08-23 12:00:00,1,2021-08-22 12:00:00,288.569,288.194,286.442,288.766,286.661,287.436,285.441,285.927,288.422,287.874,285.33
2021-08-23 12:00:00,2,2021-08-22 12:00:00,287.561,289.332,287.556,288.537,286.724,286.899,287.994,288.43,287.813,287.323,287.35
2021-08-23 12:00:00,3,2021-08-22 12:00:00,286.102,284.135,286.261,283.942,286.611,286.129,284.072,284.537,284.364,287.043,285.07
2021-08-24 12:00:00,1,2021-08-23 12:00:00,285.833,285.516,287.969,286.806,287.214,284.654,287.284,285.517,286.269,285.894,286.92
2021-08-24 12:00:00,2,2021-08-23 12:00:00,286.424,283.901,284.376,285.974,285.278,285.971,285.829,285.63,283.458,284.968,287.0
2021-08-24 12:00:00,3,2021-08-23 12:00:00,284.083,284.651,282.358,283.976,284.396,285.577,285.037,284.761,284.617,285.017,287.41
2021-08-25 12:00:00,1,2021-08-24 12:00:00,287.424,288.689,289.975,287.128,286.694,285.459,286.852,287.439,287.886,286.692,287.41
2021-08-25 12:00:00,2,2021-08-24 12:00:00,286.742,285.459,286.047,286.857,286.406,286.715,286.273,285.949,286.204,285.137,287.46
2021-08-25 12:00:00,3,2021-08-24 12:00:00,287.666,284.801,286.902,285.305,285.621,285.599,285.241,285.005,286.059,286.171,286.41
2021-08-26 12:00:00,1,2021-08-25 12:00:00,286.22,287.99,285.946,286.816,285.169,286.051,287.743,287.171,285.432,287.4,286.41
2021-08-26 12:00:00,2,2021-08-25 12:00:00,285.256,285.557,285.012,283.472,284.937,284.01,284.247,283.399,284.699,285.603,285.8
2021-08-26 12:00:00,3,2021-08-25 12:00:00,286.95,282.956,283.697,283.565,286.087,285.436,285.917,287.642,286.048,286.109,285.7
2021-08-27 12:00:00,1,2021-08-26 12:00:00,286.128,285.785,286.305,286.352,281.843,283.374,286.546,287.162,286.068,285.526,286.32
2021-08-27 12:00:00,2,2021-08-26 12:00:00,286.826,286.614,286.611,283.465,287.223,284.958,287.595,287.111,285.394,286.372,288.19
2021-08-27 12:00:00,3,2021-08-26 12:00:00,286.053,286.596,286.558,283.773,287.108,286.823,287.675,286.621,286.842,286.007,286.2
2021-08-28 12:00:00,1,2021-08-27 12:00:00,288.251,284.884,286.842,287.047,286.911,286.156,285.387,287.357,286.875,287.156,286.38
2021-08-28 12:00:00,2,2021-08-27 12:00:00,288.968,282.183,286.4,286.647,288.05,284.76,284.811,289.295,289.136,287.625,287.54
2021-08-28 12:00:00,3,2021-08-27 12:00:00,284.654,284.282,287.946,287.769,285.003,284.579,288.117,286.188,288.466,287.961,285.75
2021-08-29 12:00:00,1,2021-08-28 12:00:00,288.827,287.852,287.51,286.858,286.796,286.773,288.656,289.125,286.494,287.745,288.5
2021-08-29 12:00:00,2,2021-08-28 12:00:00,287.413,288.028,287.316,287.772,289.322,287.985,287.176,290.012,287.411,288.08,287.51
2021-08-29 12:00:00,3,2021-08-28 12:00:00,287.657,287.832,287.509,287.961,289.129,287.912,288.468,289.089,288.782,288.519,288.29
2021-08-30 12:00:00,1,2021-08-29 12:00:00,288.237,288.514,288.275,289.496,289.779,289.018,288.652,287.587,287.136,289.283,287.59
2021-08-30 12:00:00,2,2021-08-29 12:00:00,288.591,288.539,288.063,288.734,288.512,288.762,287.771,287.291,287.787,287.297,287.71
2021-08-30 12:00:00,3,2021-08-29 12:00:00,288.982,287.297,288.764,287.903,287.216,288.097,287.723,289.906,288.422,288.469,287.67
2021-08-31 12:00:00,1,2021-08-30 12:00:00,285.845,286.57,283.837,285.286,288.157,286.444,286.079,284.982,285.43,283.953,286.75
2021-08-31 12:00:00,2,2021-08-30 12:00:00,286.705,286.969,286.344,285.28,287.189,287.44,285.9,286.837,286.811,288.541,286.29
2021-08-31 12:00:00,3,2021-08-30 12:00:00,287.645,287.457,286.262,287.653,286.274,287.38,287.201,288.384,287.063,288.418,287.04
2021-09-01 12:00:00,1,2021-08-31 12:00:00,286.584,287.865,285.373,288.615,286.459,287.921,286.281,286.33,285.543,285.455,286.71
2021-09-01 12:00:00,2,2021-08-31 12:00:00,285.999,284.965,284.626,287.588,287.23,286.297,286.418,287.625,285.912,286.181,286.9
2021-09-01 12:00:00,3,2021-08-31 12:00:00,286.128,286.997,285.831,286.299,285.003,286.41,285.033,286.303,286.385,286.179,287.08
2021-09-02 12:00:00,1,2021-09-01 12:00:00,283.35,285.97,284.05,284.0,284.031,283.195,285.614,283.626,285.737,284.171,285.23
2021-09-02 12:00:00,2,2021-09-01 12:00:00,286.899,286.356,286.374,286.99,284.0,285.603,284.501,285.166,287.517,284.154,284.38
2021-09-02 12:00:00,3,2021-09-01 12:00:00,287.56,285.555,285.252,285.2,286.515,284.863,286.904,287.656,285.98,287.418,284.52
2021-09-03 12:00:00,1,2021-09-02 12:00:00,285.714,287.652,286.369,288.138,287.198,287.277,287.055,286.272,285.415,287.704,286.72
2021-09-03 12:00:00,2,2021-09-02 12:00:00,285.802,287.829,287.107,286.542,286.585,286.038,286.36,287.851,287.112,288.412,288.9
2021-09-03 12:00:00,3,2021-09-02 12:00:00,285.392,286.071,284.849,286.705,287.75,286.564,286.182,287.186,287.56,286.46,285.68
2021-09-04 12:00:00,1,2021-09-03 12:00:00,283.488,283.734,285.401,284.636,282.002,284.473,283.549,282.477,283.822,284.769,285.18
2021-09-04 12:00:00,2,2021-09-03 12:00:00,286.566,286.42,285.078,287.24,286.921,286.031,286.077,284.006,286.49,284.516,285.77
2021-09-04 12:00:00,3,2021-09-03 12:00:00,284.305,283.678,284.465,286.214,285.316,283.627,283.207,285.504,285.281,284.394,285.3
2021-09-05 12:00:00,1,2021-09-04 12:00:00,287.079,286.291,285.683,285.213,286.038,286.44,285.451,285.922,283.826,287.082,286.34
2021-09-05 12:00:00,2,2021-09-04 12:00:00,287.22,286.387,286.073,285.561,287.019,283.803,285.686,287.617,284.528,285.546,284.86
2021-09-05 12:00:00,3,2021-09-04 12:00:00,284.824,285.026,285.462,285.015,284.493,284.769,285.279,284.573,284.869,285.2,287.46
2021-09-06 12:00:00,1,2021-09-05 12:00:00,288.663,286.927,288.063,287.498,286.915,288.867,285.943,286.834,288.702,288.55,287.9
2021-09-06 12:00:00,2,2021-09-05 12:00:00,287.601,286.696,285.608,287.333,286.776,285.821,288.897,286.747,286.522,287.932,284.81
2021-09-06 12:00:00,3,2021-09-05 12:00:00,285.839,285.64,285.325,287.482,285.768,284.068,283.316,286.833,285.274,286.16,284.23
2021-09-07 12:00:00,1,2021-09-06 12:00:00,288.231,286.346,286.699,287.935,290.268,288.951,288.244,287.346,288.334,288.206,285.8
2021-09-07 12:00:00,2,2021-09-06 12:00:00,285.614,285.526,287.884,286.153,287.742,287.321,284.968,287.07,286.726,285.734,286.99
2021-09-07 12:00:00,3,2021-09-06 12:00:00,285.939,286.8,288.58,287.248,285.874,286.895,288.029,286.178,286.98,287.795,287.79
2021-09-08 12:00:00,1,2021-09-07 12:00:00,288.605,289.439,287.491,289.568,287.556,289.344,286.842,291.014,290.446,290.056,289.0
2021-09-08 12:00:00,2,2021-09-07 12:00:00,288.759,288.039,289.634,288.897,289.211,288.851,289.622,288.042,289.016,289.198,286.55
2021-09-08 12:00:00,3,2021-09-07 12:00:00,287.817,289.282,289.557,287.536,287.234,289.74,287.832,287.583,289.487,289.136,288.35
2021-09-09 12:00:00,1,2021-09-08 12:00:00,290.224,288.441,291.589,291.167,290.61,289.257,288.831,289.704,290.733,289.107,289.61
2021-09-09 12:00:00,2,2021-09-08 12:00:00,289.66,290.595,291.225,292.171,291.108,293.071,292.444,289.307,294.357,290.906,290.83
2021-09-09 12:00:00,3,2021-09-08 12:00:00,289.655,291.008,291.536,289.424,289.774,289.311,288.145,288.564,291.298,289.193,288.17
2021-09-10 12:00:00,1,2021-09-09 12:00:00,289.943,289.426,291.636,290.486,290.518,290.544,291.233,290.34,289.245,289.151,290.95
2021-09-10 12:00:00,2,2021-09-09 12:00:00,290.842,289.625,291.374,292.884,290.542,289.475,291.424,290.341,292.905,290.439,291.77
2021-09-10 12:00:00,3,2021-09-09 12:00:00,290.0,290.714,292.515,292.09,290.788,294.346,292.036,289.592,289.969,289.467,292.44
2021-09-11 12:00:00,1,2021-09-10 12:00:00,290.397,288.987,289.81,289.428,289.179,289.968,289.221,291.269,288.225,290.073,290.73
2021-09-11 12:00:00,2,2021-09-10 12:00:00,291.099,291.298,290.392,288.532,289.249,290.041,290.615,291.328,289.727,288.246,290.14
2021-09-11 12:00:00,3,2021-09-10 12:00:00,289.007,290.21,290.845,288.941,291.458,289.342,290.881,291.085,289.574,291.186,290.52
2021-09-12 12:00:00,1,2021-09-11 12:00:00,287.484,287.125,286.562,286.579,286.953,287.635,289.797,288.953,289.349,287.779,286.37
2021-09-12 12:00:00,2,2021-09-11 12:00:00,287.413,287.792,286.627,287.022,290.213,289.117,288.007,286.274,288.132,286.87,288.19
2021-09-12 12:00:00,3,2021-09-11 12:00:00,287.944,287.73,288.03,287.939,288.084,286.962,285.955,287.483,286.749,288.308,286.57
2021-09-13 12:00:00,1,2021-09-12 12:00:00,287.462,285.566,284.389,284.278,286.213,284.004,287.234,286.059,285.477,282.98,285.64
2021-09-13 12:00:00,2,2021-09-12 12:00:00,284.636,282.769,284.186,286.376,285.248,286.464,284.97,286.046,286.768,285.439,287.43
2021-09-13 12:00:00,3,2021-09-12 12:00:00,287.178,287.381,286.071,285.071,284.589,286.76,286.932,286.888,286.08,284.708,284.62
2021-09-14 12:00:00,1,2021-09-13 12:00:00,285.745,287.47,287.363,286.982,286.501,287.957,288.566,287.386,289.757,288.725,288.11
2021-09-14 12:00:00,2,2021-09-13 12:00:00,289.046,287.196,287.553,286.27,289.851,289.12,288.428,286.465,288.177,287.341,289.0
2021-09-14 12:00:00,3,2021-09-13 12:00:00,286.137,287.105,286.101,287.745,286.853,286.917,288.601,285.531,285.694,286.615,287.5
2021-09-15 12:00:00,1,2021-09-14 12:00:00,289.21,288.714,288.108,287.851,289.606,287.922,287.979,288.846,287.982,289.957,289.21
2021-09-15 12:00:00,2,2021-09-14 12:00:00,290.31,288.303,287.473,291.869,288.638,287.553,289.606,288.265,290.488,289.089,287.61
2021-09-15 12:00:00,3,2021-09-14 12:00:00,289.959,290.744,288.549,290.581,290.855,287.705,290.073,289.459,291.221,289.088,289.5
